 5.8683221E+18 9.1924579E+26 7.4387525E+26 1.7537054E+26 -1.788132E+00
 6.5843656E+18 7.3914491E+26 6.0909914E+26 1.3004577E+26 -1.894041E+00
 7.3877798E+18 5.8555242E+26 4.9087638E+26 9.4676041E+25 -2.023276E+00
 8.2892252E+18 4.5656158E+26 3.8895878E+26 6.7602806E+25 -2.161328E+00
 9.3006637E+18 3.4966511E+26 3.0242283E+26 4.7242280E+25 -2.316941E+00
 1.0435516E+19 2.6241210E+26 2.3017950E+26 3.2232591E+25 -2.493369E+00
 1.1708842E+19 1.9263616E+26 1.7121910E+26 2.1417059E+25 -2.684921E+00
 1.3137537E+19 1.3725419E+26 1.2342729E+26 1.3826907E+25 -2.944244E+00
 1.4740559E+19 9.5250543E+25 8.6605827E+25 8.6447156E+24 -3.173163E+00
 1.6539179E+19 6.4074986E+25 5.8860364E+25 5.2146226E+24 -3.443579E+00
 1.8557264E+19 4.1619003E+25 3.8596739E+25 3.0222642E+24 -3.747937E+00
 2.0821592E+19 2.5988409E+25 2.4313261E+25 1.6751487E+24 -4.090239E+00
 2.3362211E+19 1.5524898E+25 1.4641562E+25 8.8333547E+23 -4.475019E+00
 2.6212832E+19 8.8238676E+24 8.3832566E+24 4.4061101E+23 -4.907395E+00
 2.9411281E+19 4.7424524E+24 4.5358334E+24 2.0661901E+23 -5.393120E+00
 3.3000000E+19 2.3937252E+24 2.3031821E+24 9.0543099E+22 -5.938574E+00
 3.7026609E+19 1.1260138E+24 1.0890851E+24 3.6928662E+22 -6.550612E+00
 4.1544539E+19 4.8949716E+23 4.7541860E+23 1.4078558E+22 -7.235871E+00
 4.6613739E+19 1.9491322E+23 1.8972853E+23 5.1846948E+21 -7.998177E+00
 5.2301475E+19 7.0535174E+22 6.8474562E+22 2.0606113E+21 -8.828711E+00
 5.8683221E+19 2.3177553E+22 2.2093110E+22 1.0844431E+21 -9.666763E+00
 6.5843656E+19 7.1272809E+21 6.3085701E+21 8.1871077E+20 -1.024287E+01
 7.3877798E+19 2.3565880E+21 1.5983380E+21 7.5824997E+20 -9.612804E+00
 8.2892252E+19 1.1346049E+21 3.8610419E+20 7.4850070E+20 -6.348780E+00
 9.3006637E+19 8.7123826E+20 1.2229718E+20 7.4894108E+20 -2.294154E+00
 1.0435516E+20 8.2580944E+20 7.5168124E+19 7.5064131E+20 -4.651420E-01
 1.1708842E+20 8.2100268E+20 6.8913262E+19 7.5208942E+20 -5.070530E-02
 1.3137537E+20 8.2176500E+20 6.8840464E+19 7.5292454E+20  8.061326E-03
 1.4740559E+20 8.2258983E+20 6.9473789E+19 7.5311605E+20  8.713925E-03
 1.6539179E+20 8.2279498E+20 7.0136638E+19 7.5265835E+20  2.165932E-03
 1.8557264E+20 8.2231379E+20 7.0765010E+19 7.5154878E+20 -5.081188E-03
 2.0821592E+20 8.2113959E+20 7.1353963E+19 7.4978563E+20 -1.241167E-02
 2.3362211E+20 8.1935879E+20 7.1932520E+19 7.4742627E+20 -1.885751E-02
 2.6212832E+20 8.1687686E+20 7.2469944E+19 7.4440692E+20 -2.635043E-02
